iter	Logloss
267	0.3776575806
268	0.3775568136
269	0.3773822
270	0.3771478769
271	0.3770267529
272	0.3768203253
273	0.3766680494
274	0.3765418728
275	0.3762252294
276	0.376036461
277	0.3758548128
278	0.3756274139
279	0.3753659207
280	0.3751853512
281	0.3749959294
282	0.3742897098
283	0.374154814
284	0.3739671059
285	0.3737903761
286	0.3733933401
287	0.3733317387
288	0.3731712888
289	0.3727781183
290	0.372600162
291	0.3724884739
292	0.3723357005
293	0.3720075016
294	0.3717398497
295	0.3715026529
296	0.3710864358
297	0.3709737209
298	0.3707742257
299	0.3706763187
300	0.3702954835
301	0.3700677042
302	0.3699153337
303	0.3697847687
304	0.3695379223
305	0.3694082909
306	0.3692341783
307	0.3690829738
308	0.3689532029
309	0.3685094947
310	0.368133274
311	0.3677608718
312	0.3675907087
313	0.3674102588
314	0.3672125234
315	0.3670480253
316	0.366945645
317	0.3667060465
318	0.3659972681
319	0.3659279599
320	0.3657779973
321	0.3655844975
322	0.3651848453
323	0.3650383535
324	0.3649399569
325	0.364800879
326	0.3647049293
327	0.364504384
328	0.364223997
329	0.3639108255
330	0.3637387662
331	0.3636257206
332	0.3635113991
333	0.3633607444
334	0.3632770996
335	0.3630985063
336	0.362771979
337	0.3626384674
338	0.3624869096
339	0.3623720113
340	0.3620794415
341	0.3618448618
342	0.36162882
343	0.3614426938
344	0.361162661
345	0.3608224413
346	0.3606447006
347	0.360404003
348	0.3601053198
349	0.3598977133
350	0.359788228
351	0.3596665885
352	0.3592806626
353	0.3590708472
354	0.3589490368
355	0.3586414102
356	0.3585172804
357	0.3582715878
358	0.3580986275
359	0.3578560294
360	0.357632943
361	0.3575197776
362	0.3572890994
363	0.3570837721
364	0.3568040057
365	0.3566341632
366	0.3562313458
367	0.3561052901
368	0.3557380426
369	0.3555960894
370	0.3554772776
371	0.3553696192
372	0.3551697832
373	0.3549677996
374	0.3548264894
375	0.3544208737
376	0.3535328234
377	0.3531616879
378	0.3529517693
379	0.3528360039
380	0.3524939918
381	0.3523112873
382	0.3518286338
383	0.3516531022
384	0.3515046307
385	0.351137674
386	0.350990495
387	0.3508787598
388	0.3506711967
389	0.3503624451
390	0.3502859874
391	0.3500704418
392	0.3499467178
393	0.3492730346
394	0.349159556
395	0.3489764307
396	0.3487880716
397	0.3483883508
398	0.3482950753
399	0.3482032429
400	0.3480662717
401	0.3478127341
402	0.3476398293
403	0.3475158531
404	0.3473328714
405	0.3460902719
406	0.3454711399
407	0.3452488895
408	0.3451113369
409	0.344939717
410	0.3446458667
411	0.344414462
412	0.3440543552
413	0.3439619905
414	0.343555278
415	0.3434411702
416	0.3432407596
417	0.343057117
418	0.3428784856
419	0.3427506614
420	0.3424655475
421	0.3423098744
422	0.3421363881
423	0.3419943044
424	0.3418263402
425	0.3412367045
426	0.341167554
427	0.3410196585
428	0.3408406656
429	0.3396745967
430	0.3395215801
431	0.3387377272
432	0.3385947576
433	0.3384541454
434	0.3383279047
435	0.3381440235
436	0.3378080287
437	0.3376643414
438	0.3374973949
439	0.3373853583
440	0.3372901799
441	0.3372017455
442	0.3370225621
443	0.336839078
444	0.3367226804
445	0.3365777634
446	0.3355515153
447	0.3349865027
448	0.3348321801
449	0.3341543757
450	0.3339554168
451	0.3337245992
452	0.3335443473
453	0.3334264952
454	0.3327660536
455	0.3324972602
456	0.3323260144
457	0.3314014608
458	0.3310554655
459	0.330919482
460	0.3307396913
461	0.3306494523
462	0.3303109908
463	0.3300460054
464	0.3296657507
465	0.3295451978
466	0.3294827072
467	0.3293170086
468	0.3292276238
469	0.3290165275
470	0.3288821397
471	0.3281765807
472	0.3275691765
473	0.3266377653
474	0.3264738574
475	0.3257224329
476	0.3255214627
477	0.3249983309
478	0.3244606375
479	0.3239308264
480	0.3232810314
481	0.3227730128
482	0.3221741931
483	0.3220310012
484	0.3218524847
485	0.3216712914
486	0.3213860951
487	0.3212186804
488	0.3208535478
489	0.3203285345
490	0.3199511293
491	0.319774404
492	0.3194162965
493	0.3189674246
494	0.318802284
495	0.3186375082
496	0.3178286581
497	0.317320792
498	0.3171660138
499	0.3169545708
500	0.3168601398
501	0.3167388883
502	0.3165752681
503	0.3163783727
504	0.3162330292
505	0.3159301338
506	0.3157768502
507	0.3156345146
508	0.3154870028
509	0.3147561224
510	0.3142058137
511	0.3140685198
512	0.3138003677
513	0.3132120847
514	0.3130446302
515	0.3128750309
516	0.3127944757
517	0.3126217332
518	0.3123862907
519	0.3122855993
520	0.3117791935
521	0.3115981791
522	0.3113662956
523	0.3109107583
524	0.310469109
525	0.3100943894
526	0.3099392812
527	0.3097737584
528	0.3092665991
529	0.3091012754
530	0.3086396234
531	0.3084769978
532	0.3083431513
533	0.3081247875
534	0.3077177217
535	0.3075665034
536	0.307258922
537	0.3068500199
538	0.3064503632
539	0.3062586559
540	0.3058832339
541	0.3058230071
542	0.3055426388
543	0.3053522857
544	0.3051976892
545	0.3050320013
546	0.3048956345
547	0.3047665335
548	0.304621975
549	0.3045237538
550	0.3043485548
551	0.3042682259
552	0.304023227
553	0.303819951
554	0.3035760216
555	0.303458705
556	0.3033363447
557	0.3032246117
558	0.3031049454
559	0.3029851054
560	0.302842902
561	0.3027024432
562	0.3025876158
563	0.3024243985
564	0.3022521863
565	0.3021800328
566	0.301931182
567	0.3018509519
568	0.3012754923
569	0.3011524752
570	0.3010433901
571	0.3006133984
572	0.3004974741
573	0.3003256042
574	0.3001709333
575	0.3000313016
576	0.299911752
577	0.2997541859
578	0.2996126056
579	0.2994625895
580	0.2991261301
581	0.299074472
582	0.2989219053
583	0.2982567104
584	0.298118159
585	0.2976944545
586	0.2975303645
587	0.2971231513
588	0.2969812253
589	0.2966634696
590	0.2961639056
591	0.2960595634
592	0.2959340212
593	0.2957923581
594	0.2956586023
595	0.295432741
596	0.295311909
597	0.2952290123
598	0.2951483706
599	0.2949986902
600	0.2948412044
601	0.2946249741
602	0.2944914194
603	0.2940616623
604	0.2939522788
605	0.2937259564
606	0.2936095372
607	0.2935139429
608	0.2933969872
609	0.2933280136
610	0.2927261973
611	0.2926238378
612	0.2925116269
613	0.2923311258
614	0.2922068873
615	0.2921020881
616	0.2918998686
617	0.2918313247
618	0.2917036969
619	0.2913218254
620	0.2909609775
621	0.2908671846
622	0.2907446805
623	0.2905956392
624	0.2904754737
625	0.2903736742
626	0.2902571786
627	0.2900435885
628	0.2899422015
629	0.2898113128
630	0.2896173793
631	0.2894116326
632	0.2892986752
633	0.2891606928
634	0.2888581226
635	0.2887690772
636	0.2886645648
637	0.2884598521
638	0.2883398742
639	0.288111094
640	0.2876158296
641	0.2874230722
642	0.2873117067
643	0.2871447018
644	0.2870612646
645	0.2867249764
646	0.28664279
647	0.2865618166
648	0.2864330883
649	0.2863439939
650	0.2862546733
651	0.2861690972
652	0.2858455217
653	0.2852142524
654	0.2851146827
655	0.2849784097
656	0.2848613971
657	0.2845266743
658	0.2844388993
659	0.2843403021
660	0.2842159468
661	0.2840670694
662	0.2839819472
663	0.2839011655
664	0.2838267621
665	0.2833901478
666	0.2831146356
667	0.2827608042
668	0.2825580826
669	0.282385895
670	0.2822803597
671	0.28212191
672	0.2820514155
673	0.2819602946
674	0.2817578743
675	0.2816403792
676	0.2814601314
677	0.2812990453
678	0.2812245737
679	0.2808967672
680	0.2808285112
681	0.2807218281
682	0.2805212663
683	0.2803821988
684	0.2802764536
685	0.280164719
686	0.2800644245
687	0.2800129376
688	0.2798964316
689	0.2797893021
690	0.2795365899
691	0.2794583648
692	0.279176917
693	0.2791095156
694	0.2788069267
695	0.2787047695
696	0.2786246819
697	0.2784447788
698	0.2781623796
699	0.278068051
700	0.2779829557
701	0.2778670927
702	0.2777746253
703	0.2776620016
704	0.2775317204
705	0.277423172
706	0.2772914588
707	0.277170653
708	0.2770895782
709	0.277020383
710	0.2769623137
711	0.2768415422
712	0.2765923338
713	0.2764256706
714	0.2763463
715	0.2762403628
716	0.275987233
717	0.2758672453
718	0.2757546869
719	0.2757007381
720	0.2755713504
721	0.2755116411
722	0.2754158752
723	0.2751623957
724	0.274981731
725	0.2748742578
726	0.2747505374
727	0.2746562588
728	0.2745855802
729	0.274443076
730	0.2743895929
731	0.2741807632
732	0.2740922243
733	0.2739798613
734	0.2738901539
735	0.273634894
736	0.2735626504
737	0.2734037301
738	0.2732725854
739	0.2731981355
740	0.2731031803
741	0.2730550165
742	0.272977982
743	0.2726147633
744	0.2724530126
745	0.2723407703
746	0.2722259537
747	0.2721182638
748	0.2720404973
749	0.2719470091
750	0.2718552201
751	0.2717395954
752	0.2713189762
753	0.2712209811
754	0.2711365786
755	0.2710851588
756	0.2709745483
757	0.270921004
758	0.2707636984
759	0.2707110471
760	0.2706421362
761	0.2705385329
762	0.2703855115
763	0.270299625
764	0.2699118642
765	0.2697632947
766	0.2696571287
767	0.2695535004
768	0.2694431419
769	0.2693987191
770	0.2692992907
771	0.2692369231
772	0.2691407573
773	0.2690833424
774	0.2689868093
775	0.2688945944
776	0.2688397142
777	0.2686435891
778	0.2685854484
779	0.268503235
780	0.2683898225
781	0.2683368651
782	0.2682741645
783	0.2682000138
784	0.2681162575
785	0.2680064429
786	0.2678627346
787	0.2677751494
788	0.2676656728
789	0.2674048252
790	0.2672831033
791	0.2672113867
792	0.2670720603
793	0.2668646706
794	0.2668108519
795	0.2667386451
796	0.2666441754
797	0.2665711916
798	0.2664631993
799	0.2663703121
800	0.2662913313
801	0.2661717143
802	0.2660790906
803	0.2659979602
804	0.2658739983
805	0.2658015817
806	0.2656410445
807	0.2655783453
808	0.2655151355
809	0.2654347329
810	0.2653638749
811	0.2650614972
812	0.264934479
813	0.2648576295
814	0.2647321284
815	0.2645824709
816	0.2645324863
817	0.2643951973
818	0.2642921021
819	0.2642168094
820	0.2641077606
821	0.2640590703
822	0.2639790608
823	0.2637862989
824	0.2637034807
825	0.2635962468
826	0.2635312399
827	0.2634419468
828	0.2633815789
829	0.2631695965
830	0.2630298465
831	0.2629379707
832	0.2628630203
833	0.2627661771
834	0.2627074579
835	0.2625180825
836	0.2624220328
837	0.2623097163
838	0.2622558524
839	0.2620073896
840	0.2619230066
841	0.261758102
842	0.261696659
843	0.2616289307
844	0.2614054905
845	0.2612700233
846	0.2611953372
847	0.2610330906
848	0.2609317114
849	0.2608615201
850	0.2607611518
851	0.2605406803
852	0.2604599433
853	0.260369697
854	0.2602979945
855	0.2601586689
856	0.2599391474
857	0.2598540833
858	0.259754122
859	0.2596873337
860	0.2595419219
861	0.2594806038
862	0.2593463616
863	0.2591880162
864	0.2590239539
865	0.2589224547
866	0.2588266831
867	0.2586288889
868	0.2585797098
869	0.2584530221
870	0.2583789663
871	0.2583339852
872	0.2582857659
873	0.2581705215
874	0.2581056168
875	0.2580248706
876	0.2579281809
877	0.2578114825
878	0.257702014
879	0.2575861852
880	0.2575275821
881	0.2574661596
882	0.257412042
883	0.2573352501
884	0.2571230618
885	0.2570322855
886	0.2569388306
887	0.2568307525
888	0.2567912971
889	0.2567453595
890	0.2566451517
891	0.2565545245
892	0.2565018911
893	0.2564284166
894	0.2563689838
895	0.256278307
896	0.2562260187
897	0.2561371307
898	0.256047765
899	0.2558662207
900	0.2557678179
901	0.2557296521
902	0.2555756672
903	0.2554984109
904	0.2553986137
905	0.2553125291
906	0.2551461015
907	0.2550381306
908	0.2549831709
909	0.2549439237
910	0.2548632789
911	0.2547350879
912	0.2545161791
913	0.2544172641
914	0.2543114122
915	0.2541947442
916	0.2541521274
917	0.2540921237
918	0.2540140991
919	0.2539413815
920	0.2538239342
921	0.253632918
922	0.253587909
923	0.2534839099
924	0.2533980243
925	0.253260599
926	0.2531869342
927	0.2530502763
928	0.2529539797
929	0.2528243435
930	0.2526924497
931	0.2526169909
932	0.2524355481
933	0.2523750047
934	0.252243541
935	0.252169151
936	0.2520818498
937	0.2520016118
938	0.2518162465
939	0.2517268461
940	0.2515691366
941	0.251499845
942	0.251424921
943	0.2513502047
944	0.2512578
945	0.2511902957
946	0.2511347025
947	0.2510929592
948	0.2509558278
949	0.250881146
950	0.2507326849
951	0.2505677473
952	0.2505013275
953	0.2503158631
954	0.2502655856
955	0.2502070655
956	0.2501518445
957	0.2500356287
958	0.2499117699
959	0.2498325539
960	0.249558865
961	0.2495141901
962	0.2493400536
963	0.2492442624
964	0.2491403781
965	0.2490711914
966	0.2489941417
967	0.2488407671
968	0.2487556929
969	0.2486799106
970	0.2485875152
971	0.2484754333
972	0.2484261494
973	0.2483726151
974	0.2483189357
975	0.2482318128
976	0.2481031863
977	0.2479738743
978	0.2478613995
979	0.2477812977
980	0.2477273457
981	0.2476628244
982	0.247577528
983	0.2475068409
984	0.2474455923
985	0.2472999871
986	0.2470884066
987	0.2469880991
988	0.2468260696
989	0.2467668312
990	0.2465382406
991	0.2463428653
992	0.246193605
993	0.246122506
994	0.2460238629
995	0.2459997903
996	0.2458474365
997	0.2457346547
998	0.2455440059
999	0.2454963431
